username,tweetText,postTimeRaw,scrapeTime,tag,postTime,year,month,day
@emuniqe_,#ศิลปศาสตร์ #ธรรมศาสตร์ช้างเผือก  #ธรรมศาสตร์  #สินสาดมธ  #คลื่นเหงาชาวสินสาด #เอกรวมสินสาด,2023-05-06 15:21:50,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-05-06 15:21:50,2025,5,6
@MEENSHI2,"หารูมเมทหอ M ครับ (ทุกคณะ)

#ธรรมศาสตร์ช้างเผือก 
#ธรรมศาสตร์89",2023-05-05 13:00:47,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-05-05 13:00:47,2025,5,5
@MEENSHI2,"จากใจคนที่ผ่านการคัดเลือกสามครั้งในเวลา 5 เดือนนับตั้งแต่เขียนใบสมัคร และโดนอาจารย์สัมภาษณ์เหน็บแรงช่วงสัมฯรอบสุดท้าย
ยอมรับว่านาฬิกาชีวิตรวนมาก ทั้งเครียด ทั้งนอนไม่หลับ
 จนกระทั่งเมื่อวานเหมือนยกภูเขาออกจากอก เมื่อรู้ว่าผ่านแล้ว
#ธรรมศาสตร์ช้างเผือก",2023-05-05 01:51:39,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-05-05 01:51:39,2025,5,5
@prxewx_04,หาเพื่อนเมคเฟรนด์ค่าาา คณะอื่นๆก็ได้นะคะๆๆๆ ส่วนตัวเค้าสนใจสาขาจิตวิทยาค่ะ #ธรรมศาสตร์ช้างเผือก #ธรรมศาสตร์ #dek66 #มธ,2023-05-04 15:14:15,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-05-04 15:14:15,2025,5,4
@Yaniizaaaaa,"สำเร็จแล้วนะคะทุกคน วันนี้ได้กลายเป็นลูกแม่โดม เด็กสังเคราะห์ โครงการธรรมศาสตร์ช้างเผือกตัวจริงค่ะ!!!
#ธรรมศาสตร์ #ธรรมศาสตร์ช้างเผือก #DEK66",2023-05-04 13:14:10,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-05-04 13:14:10,2025,5,4
@1234sharkget,หาเพื่อนเมคงับ อยากคุยเรื่องหอมากกกก #ธรรมศาสตร์ช้างเผือก,2023-05-04 11:48:26,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-05-04 11:48:26,2025,5,4
@piangocean,"หาเพื่อนสังคมสงเคราะห์ค่ะ หรือคณะอื่นก็ได้ มารจกันคั้บ 
#ทีมมธ #ธรรมศาสตร์ช้างเผือก",2023-05-04 07:55:03,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-05-04 07:55:03,2025,5,4
@balabalahooh,พยาบาลงับมาเมคเฟรนกัน คณะอื่นก็ได้น้าาา #ธรรมศาสตร์ช้างเผือก,2023-05-04 07:48:55,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-05-04 07:48:55,2025,5,4
@VidyaTu,"เพื่อนใหม่ชาววิดยา สามารถเข้ามาร่วมพูดคุยทำความรู้จักกันได้ ติดตามข่าวสารประชาสัมพันธ์ต่างๆ ทาง line open chat ตามลิงก์ด้านล่าง หรือสแกน QR code ได้เลย 

http://line.me/ti/g2/qxG_-Vl2…

#ทีมมธ #วิทยามธ  #dek66 #TU89 #thammasat #เด็กกิจติดมธ #TUVC #ธรรมศาสตร์ช้างเผือก",2023-05-04 06:26:45,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-05-04 06:26:45,2025,5,4
@saobaanyang,"ยินดีกับน้อง66ที่ผ่านโครงการด้วยน้าา 
แล้วก็ยินดีต้อนรับสู่ครอบครัวคชมธ. อิอิ

#ธรรมศาสตร์ช้างเผือก #dek66 #ทีมมธ",2023-05-04 06:18:56,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-05-04 06:18:56,2025,5,4
@Saifon2309_44,"น้องคนไหนที่ผ่านการคัดเลือกเข้าศึกษารอบโครงการธรรมศาสตร์ช้างเผือกปีการศึกษา 2566  รบกวนเข้ากลุ่มไลน์นี้ โดยกลุ่มไลน์นี้พี่ๆคณะกรรมการเป็นผู้สร้างขึ้นมาเพื่อนติดตามน้องๆ และตอบข้อสงสัยๆให้กับน้องที่มีข้อสงสัยนะคะ 
 #ธรรมศาสตร์ช้างเผือก​ #มธช้างเผือก
#โครงการธรรมศาสตร์ช้างเผือก2566",2023-05-04 05:48:28,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-05-04 05:48:28,2025,5,4
@ppeatstrawberry,สินกำเมคเฟรนคั้บ #ธรรมศาสตร์ช้างเผือก,2023-05-04 03:19:19,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-05-04 03:19:19,2025,5,4
@jm_seen,ฟิรมากกกก คุ้มมากที่พยายาม ขอบคุณทุกคนที่คอยเป็นกำลังใจให้นะคะ ขอบคุณตัวเองด้วยที่มาถึงจุดนี้ได้ ฮื่อ น้องๆคนไหนอยากสอบถามอะไรเกี่ยวกับโครงการนี้ dm มาได้เลยนะคะ  #ธรรมศาสตร์ช้างเผือก #dek66 #TCAS66 #ทีมมธ,2023-05-04 02:44:03,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-05-04 02:44:03,2025,5,4
@SwiftKe_Flo,บอกเลยเสียใจมากทั้งๆที่พยายามมาหลายเดือนแต่ไม่ติด แต่ก็ต้องเดินหน้าต่อไป ดีใจกับคนที่ติดนะ เราไม่ติดค่ะ #ธรรมศาสตร์ช้างเผือก,2023-05-04 02:38:43,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-05-04 02:38:43,2025,5,4
@cfdaisukidesu,ติดแล้วค่า เย่ #ธรรมศาสตร์ช้างเผือก,2023-05-04 02:35:09,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-05-04 02:35:09,2025,5,4
@bbettersweett,ดีใจกับทุกคนที่สมควรที่จะได้ทุนจริงๆด้วยนะคะ ส่วนที่ทำผิดกติกาละได้แถมอาจจะได้ทุนเต็มก็ ค่ะ ถ้าดีใจก็ยินดีด้วยค่ะ  #ธรรมศาสตร์ช้างเผือก,2023-05-04 02:34:28,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-05-04 02:34:28,2025,5,4
@KkungbooK,ทำไมมันเสียใจจังวะ5555555 #ธรรมศาสตร์ช้างเผือก,2023-05-04 02:19:59,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-05-04 02:19:59,2025,5,4
@ppeatstrawberry,แจก 100 รีอย่างเดวคั้บ  #ธรรมศาสตร์ช้างเผือก,2023-05-04 02:09:05,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-05-04 02:09:05,2025,5,4
@jubi9804,war is overแล้วนะ #ธรรมศาสตร์ช้างเผือก,2023-05-04 02:06:17,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-05-04 02:06:17,2025,5,4
@yaamaayukabkung,ทุนบางส่วนนี่รายละเอียดยังไงหรอคะ  #ธรรมศาสตร์ช้างเผือก,2023-05-04 01:58:15,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-05-04 01:58:15,2025,5,4
@Noeyyoungjae,ไม่ทราบว่า my tcas เปิดให้ยืนยันสิทธิ์กี่โมงหรอคะ #ธรรมศาสตร์ช้างเผือก,2023-05-04 01:49:51,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-05-04 01:49:51,2025,5,4
@bearpbear,555555555อยู่ภายในใจเป็นหมื่นล้านคำเฟลว่ะ แล้วหนูต้องไปไหนต่อ #ธรรมศาสตร์ช้างเผือก,2023-05-04 01:28:20,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-05-04 01:28:20,2025,5,4
@muster813,หนูก็รักธรรมศาสตร์ค่ะ อยากเห็นหนูเต้นคิ้กอิทจริงๆสินะคะ   #ธรรมศาสตร์ช้างเผือก,2023-05-04 01:28:07,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-05-04 01:28:07,2025,5,4
·,ประกาศแล้วค่ะ  #ธรรมศาสตร์ช้างเผือก,2023-05-04 01:07:38,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-05-04 01:07:38,2025,5,4
@bnior_w,คืออันนี้ประกาศจริงๆแล้วหรอคะ #ธรรมศาสตร์ช้างเผือก,2023-05-04 01:05:58,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-05-04 01:05:58,2025,5,4
@piangocean,ผลมาแล้วค่ะ เว็บมหาลัย #ธรรมศาสตร์ช้างเผือก,2023-05-04 01:05:56,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-05-04 01:05:56,2025,5,4
@knkwrr08103496,ในระบบ tcassเริ่มยืนยันสิทธิ์กี่โมงคะ พร้อมที่เว็บมหาลัยประกาศรึป่าว #ธรรมศาสตร์ช้างเผือก,2023-05-03 23:51:01,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-05-03 23:51:01,2025,5,3
@mew_pennapa,"God bless me !!!!
ขอเถิดน้าาาาา รับรักหนูทีงงงง #ธรรมศาสตร์ช้างเผือก",2023-05-03 14:33:46,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-05-03 14:33:46,2025,5,3
@piangocean,"ขอให้พรุ่งนี้เป็นวันของเราสักที
 #ธรรมศาสตร์ช้างเผือก",2023-05-03 13:58:33,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-05-03 13:58:33,2025,5,3
@KkungbooK,ใจดีกับหนูด้วยนะคะ สู้จนมาถึงตอนนี้แล้ว pls #ธรรมศาสตร์ช้างเผือก,2023-05-03 11:47:33,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-05-03 11:47:33,2025,5,3
@qlcrnw,พน.ขอให้เป็นไปได้ด้วยดี ขอให้เราและทุกคนสมหวังนะคะ   #ธรรมศาสตร์ช้างเผือก,2023-05-03 10:00:42,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-05-03 10:00:42,2025,5,3
@oggyglue,ฮรื่ออ หนูเเบบรอพี่มาเกือบจะ5เดือนเเน้ว ให้หนูติดเถอะค่ะ  #ธรรมศาสตร์ช้างเผือก,2023-05-01 04:02:25,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-05-01 04:02:25,2025,5,1
@piangocean,"ขอให้ทุกการรอคุ้มค่า 
#ธรรมศาสตร์ช้างเผือก",2023-04-29 03:05:49,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-04-29 03:05:49,2025,4,29
@UU2818,"เป็นมหาลัยสุดท้ายที่ประกาศ ขอให้เป็นเด็กมธ.ด้วยเถอะะ
#ธรรมศาสตร์ช้างเผือก",2023-04-25 15:05:46,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-04-25 15:05:46,2025,4,25
@Yaniizaaaaa,"วันที่4พฤษภาคมนี้ ชั้นจะต้องเป็นเด็กช้างให้ได้! เด็กสังคมสงเคราะห์ มธ. โครงการธรรมศาสตร์ช้างเผือก ต้อง มี ชั้น!!!!
#ธรรมศาสตร์ช้างเผือก #ธรรมศาสตร์ #dek66",2023-04-22 12:33:23,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-04-22 12:33:23,2025,4,22
@MEENSHI2,เรานึกถึงเธอทุกวันเลยนะ  #ธรรมศาสตร์ช้างเผือก,2023-04-19 19:51:44,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-04-19 19:51:44,2025,4,19
@UU2818,"ตอนนี้มหาลัยเริ่มประกาศคนติดรอบ2 แล้ว เราหวังกับแกมากนะ 555
#ธรรมศาสตร์ช้างเผือก",2023-04-18 11:07:51,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-04-18 11:07:51,2025,4,18
@prae_papawadee,"รีวิวสำรวจบ้าน #ธรรมศาสตร์ช้างเผือก 
-แนะนำตัว
-ถามอาชีพของพ่อแม่ ผู้ออกค่าใช้จ่าย
-ถามเรื่องโรคประจำตัว
-ค่าใช้จ่าย
-รายได้หลัก เสริม
-ที่บ้านมีใครบ้าง
-สามารถออกค่าใช้จ่ายให้เท่าไหร่",2023-03-29 03:21:17,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-29 03:21:17,2025,3,29
@itscooltobeme1,"รีวิวสัมภาษณ์วันนี้
-ถ้าไม่ติดทำยังไง? มีเงินสำรองไว้กี่บาท
-ถามเรื่องหนี้ กู้ไปทำไร กับใคร จ่ายเดือนละเท่าไหร่ 
-ถามค่าเทอมเรา
-ถ้าไปเรียนมหาลัย ครอบครัวสามารถช่วยได้เท่าไหร่
-มีเเพลนจะทำงานพิเศษมั้ย วางเเพลนไว้ยังไง
-มีค่าใช้จ่ายอะไรอีกมั้ยที่ต้องรับผิดชอบ
#ธรรมศาสตร์ช้างเผือก",2023-03-27 09:37:00,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-27 09:37:00,2025,3,27
@perzalack,ใส่ชุดอะไรได้บ้างครับ? #ธรรมศาสตร์ช้างเผือก,2023-03-21 08:43:35,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-21 08:43:35,2025,3,21
@julieiija,รีวิวจากคนสัมเมื่อกี้ กรรมการถามว่าที่บ้านมีใครบ้าง คนในครอบครัวประกอบอาชีพอะไรเงินเดือนเท่าไหร่ มีหนี้สินอะไรบ้าง เดือนนึงใช้จ่ายเท่าไหร่ ไปโรงเรียนยังไง ส่วนใหญ่จะถามจากใบที่เราเคยกรอกตอนสมัครคับที่เหลือก็พาทัวร์บ้านห้องนอนห้องน้ำห้องครัวอะไรงี้ #ธรรมศาสตร์ช้างเผือก,2023-03-17 02:02:00,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-17 02:02:00,2025,3,17
@iryuhakul,"รีวิวสัมรอบสำรวจบ้าน #ธรรมศาสตร์ช้างเผือก
-ให้แนะนำตัวกับครอบครัว
-ถามเงินเก็บของเรา
-ถามหนี้สิน
-ถามการเตรียมตัวว่าเรียนพิเศษไหม หรืออ่านเอง
-ถามเรื่องพี่น้อง",2023-03-15 05:00:43,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-15 05:00:43,2025,3,15
@jeongjayvalen,"มีใครสัมวันนี้ไปแล้วบ้างคะ รีวิวหน่อยค้าบ
 #ธรรมศาสตร์ช้างเผือก",2023-03-14 08:52:49,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-14 08:52:49,2025,3,14
@bwbwbwbw08,ขอสอบถามได้ไหมคะ ที่ประกาศคือคนที่ติดแล้วใช่ไหมคะได้เรียนต่อในมหาลัยแล้วหรอคะ #ธรรมศาสตร์ช้างเผือก,2023-03-11 09:14:55,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-11 09:14:55,2025,3,11
@oggyglue,คือเราสงสัยอ่ะค่ะ เเบบว่าจำนวนทุนกับจำนวนคณะที่เค้าบอกว่ารับไม่เกินจำนวนนี้ๆ จำนวนทุนมันดูน้อยกว่ามากๆ เเสดงว่าคัดออกทุกปีหรอคะ เเบบว่ายังไงก็ต้องมีคนออกหรอคะ วอนผู้รู้ทีค่ะ แอบกังวลคับ  #ธรรมศาสตร์ช้างเผือก,2023-03-11 01:29:55,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-11 01:29:55,2025,3,11
@oggyglue,สอบถามหน่อยค่ะ เเบบว่า #ธรรมศาสตร์ช้างเผือก เนี่ยเค้ารับคนตามจำนวนที่ขึ้นไว้มั้ยคะ เเล้วถ้ามีการคัดออก เกณฑ์การคัดออกคือยังไงหรอคะ,2023-03-10 10:49:46,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-10 10:49:46,2025,3,10
@we__sry,ผ่านสัมแล้วครับพี่น้อง #ธรรมศาสตร์ช้างเผือก #ธรรมศาสตร์,2023-03-09 11:38:53,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-09 11:38:53,2025,3,9
@upankooDpai,นี่ก็เพิ่งรู้ว่าเขาประกาศผลสัมกันวันนี้ แต่ผ่านแล้วค้าบบบบ #ธรรมศาสตร์ช้างเผือก,2023-03-09 09:11:28,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-09 09:11:28,2025,3,9
@4v3vpUKYmr4HZ3q,#ธีรรัตน์สําเร็จวาณิชย์ #เศรษฐาทวีสิน #ธรรมศาสตร์ช้างเผือก #โค้กไม่มีน้ําตาล,2023-03-09 05:17:55,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-09 05:17:55,2025,3,9
@JMESsoneaw_6446,ทำไมปีนี้ถึงสัมภาษณ์2รอบอ่า หรือเป็นปกติ #ธรรมศาสตร์ช้างเผือก,2023-03-09 03:57:26,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-09 03:57:26,2025,3,9
·,ครั้งหนึ่งเคยเป็น #ธรรมศาสตร์ช้างเผือก,2023-03-09 03:18:52,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-09 03:18:52,2025,3,9
@hjfdchkoool,ชั้นกรี๊ดๆๆๆๆ หื้อออออ ขอบคุณTUที่ให้โอกาสเด็กตาดำๆนะคะ #ธรรมศาสตร์ช้างเผือก,2023-03-09 02:51:55,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-09 02:51:55,2025,3,9
@srld_kf,ถึงจะเหลืออีกรอบ เราก็จะสู้ มีชื่อติดก็ดีใจมากๆแล้ว #ธรรมศาสตร์ช้างเผือก,2023-03-09 02:50:11,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-09 02:50:11,2025,3,9
@chalOtterevi,"เราผ่านสัมแล้วนะคับบ ถึงจะเหลืออีกรอบนึงเราก็ดีใจมากกก
ขอให้วันนี้เป็นวันที่ดีของทุกคน
#ธรรมศาสตร์ช้างเผือก",2023-03-09 02:21:35,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-09 02:21:35,2025,3,9
@MEENSHI2,": ไทยจะรุ่งเรืองก็เพราะการเมืองดี
ตั้งมั่นใว้..ตลอดเส้นทางกฎหมายหลังจากนี้
จะสร้างประโยชน์ให้กับประชาชนเป็นที่หนึ่ง
และขอบคุณใบเบิกทางจากธรรมศาสตร์แห่งนี้ #ธรรมศาสตร์ช้างเผือก",2023-03-09 02:15:30,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-09 02:15:30,2025,3,9
@tobeyinwar,"ของคณะอื่นๆผู้ผ่านสัมมีจำนวนเท่าจำนวนรับจริงรึป่าวคะ
#ธรรมศาสตร์ช้างเผือก",2023-03-09 02:14:43,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-09 02:14:43,2025,3,9
@ImcutePerson,ไม่ติด555555 เห้อ รอบ3 #ธรรมศาสตร์ช้างเผือก,2023-03-09 02:12:07,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-09 02:12:07,2025,3,9
@jm_seen,"จะร้องไห้แบบจริงๆๆๆๆ ตอนนี้เค้าติดแล้วนะคะ เหลือสัมอีกรอบนึง สาวสินสาดมาแน่  ละเมื่อคืนร้องหนักมากกลัวไม่ติด5555555555
#ธรรมศาสตร์ช้างเผือก",2023-03-09 02:10:51,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-09 02:10:51,2025,3,9
@bearpbear,Tu เรียกตัวหนูแล้วจ๊าบบบ สัมอีกรอบ สู้ #ธรรมศาสตร์ช้างเผือก,2023-03-09 02:08:52,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-09 02:08:52,2025,3,9
@gift_dont,ไปต่อค้าบบบ เหลือสัมภาษณ์อีกรอบ สู้ ๆ นะ #ธรรมศาสตร์ช้างเผือก,2023-03-09 02:05:44,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-09 02:05:44,2025,3,9
@KkungbooK,อมกกกกกกก.ชั้นติดดดดดดด#ธรรมศาสตร์ช้างเผือก,2023-03-09 02:04:37,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-09 02:04:37,2025,3,9
@sky260847,"ติดเเล้วทค.ฮรือออ เหลืออีก1รอบ
#ธรรมศาสตร์ช้างเผือก",2023-03-09 02:03:25,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-09 02:03:25,2025,3,9
@SwiftKe_Flo,ติดแล้วววว มีความสุข happy happy #ธรรมศาสตร์ช้างเผือก,2023-03-09 01:56:47,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-09 01:56:47,2025,3,9
@beyoolee,ฮือ ไปต่อรอบ3ค่า เส้ามากก #ธรรมศาสตร์ช้างเผือก,2023-03-09 01:55:04,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-09 01:55:04,2025,3,9
@ptws21,กรี๊ดมากก็ขอให้ได้ยืนยันสิทธิ์วันที่4#ธรรมศาสตร์ช้างเผือก,2023-03-09 01:43:36,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-09 01:43:36,2025,3,9
@ImcutePerson,อันนี้ดูตรงไหนหรอคะ #ธรรมศาสตร์ช้างเผือก,2023-03-09 01:42:01,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-09 01:42:01,2025,3,9
@bungbang07,ไม่ได้ไปต่อฮะ #ทีมมธ #ธรรมศาสตร์ช้างเผือก,2023-03-09 01:24:12,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-09 01:24:12,2025,3,9
@pengrapad,"ประกาศยาง
#ธรรมศาสตร์ช้างเผือก",2023-03-09 01:03:14,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-09 01:03:14,2025,3,9
@SwiftKe_Flo,ตื่นเต้นนนนนนน  #ธรรมศาสตร์ช้างเผือก,2023-03-09 00:53:03,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-09 00:53:03,2025,3,9
@sweetie_horo,พรุ่งนี้ประกาศคนที่ผ่านสัม #ธรรมศาสตร์ช้างเผือก แล้ววว ดังนั้นถือโอกาสบนค่ะ ถ้าเราติดจะเปิดดูดวงฟรี 9 คน คนละ 1 คำถาม !! เฉพาะคนที่รี+ฟอลเท่านั้นน้า !! รีโลดดด เพราะช้านต้องติดแน่ๆอิอิ #dek66 #ดูดวง #ดูดวงฟรี,2023-03-08 19:35:48,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-08 19:35:48,2025,3,8
@KkungbooK,มธใจดีกับหนูด้วยนะคะ#ธรรมศาสตร์ช้างเผือก,2023-03-08 15:05:27,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-08 15:05:27,2025,3,8
@hjfdchkoool,ขอให้พรุ่งนี้เป็นวันที่ดีของทุกคนนะคะ #ธรรมศาสตร์ช้างเผือก,2023-03-08 14:34:17,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-08 14:34:17,2025,3,8
@SigmaXXXY,"ติดเท่านั้น 
ติดเท่านั้น
ติดเท่านั้น 
ติดเท่านั้น
ติดเท่านั้น 
ติดเท่านั้น

#ธรรมศาสตร์ช้างเผือก",2023-03-08 13:56:53,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-08 13:56:53,2025,3,8
@MEENSHI2,"ถ้าติดพรุ่งนี้ ก็ขอให้ติดเป็นตัวจริงในวันยืนยันบนเว็บด้วยเถอะ 
#ธรรมศาสตร์ช้างเผือก",2023-03-08 13:36:19,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-08 13:36:19,2025,3,8
@gujayumhuamung,ตามนี้นะคะทุกคนน #ธรรมศาสตร์ช้างเผือก,2023-03-06 16:41:33,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-06 16:41:33,2025,3,6
@ImcutePerson,เรายังหวังได้อยู่ มั้ยนะ555ไปดูดวงมาแม่หมอบอกว่าไม่ติด ร้องไห้ไปก่อนเลยละกัน #ธรรมศาสตร์ช้างเผือก,2023-03-06 09:51:10,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-06 09:51:10,2025,3,6
@bungbang07,นี่ขนาดไม่หวังแล้วนะ ยังตื่นเต้นอยู่เลยย แต่ว่าเราสัมไม่ดีเลย เลยไม่มั่นใจ #ธรรมศาสตร์ช้างเผือก,2023-03-04 13:08:27,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-04 13:08:27,2025,3,4
@ImcutePerson,9มีนานี่ผ่านการสัมภาษณ์แล้วคนที่ผ่านนี่คือติดแล้ว แล้วลงพื้นที่อันนี้คือคัดเลือกง่าจะได้ทุนเต็มหรือทุนบางส่วนมั้ยคะหรือว่ายังไม่ติดเอ๊ะหรือยังไง #ธรรมศาสตร์ช้างเผือก,2023-03-01 00:41:31,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-01 00:41:31,2025,3,1
@taraararar,ใครไม่มูฟออนนน ส่องทุกวันวันนน #ธรรมศาสตร์ช้างเผือก,2023-02-27 07:41:10,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-02-27 07:41:10,2025,2,27
@beyoolee,9มีนานี่สรุปติดเลยมุ้ย #ธรรมศาสตร์ช้างเผือก,2023-02-25 03:25:31,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-02-25 03:25:31,2025,2,25
@jubi9804,ประกาศ9 มีนานี่คือคนที่ติดแล้วเลยมั้ยคะ หรือต้องรอหลังจากเขาลงพื้นที่ก่อน #ธรรมศาสตร์ช้างเผือก,2023-02-21 03:39:37,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-02-21 03:39:37,2025,2,21
@jm_seen,รีวิวสัมค่า อันนี้เรายื่นคณะศิลปศาสตร์ เอกภาษาศาสตร์นะคะ #dek66 #ธรรมศาสตร์ช้างเผือก #ทีมมธ,2023-02-18 18:31:04,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-02-18 18:31:04,2025,2,18
@chalOtterevi,อยากรวมคำถามพีคๆ ให้รุ่นน้องได้มาอ่านเตรียมตัวสัมจังเลยค่ะเดี๋ยวเราเปิดก่อน  :ด้วยคะแนนแบบนี้ไปรอบสามก็น่าจะโอเคเลยนะคะ นักเรียนมายื่นรอบนี้คิดว่าเป็นการตัดโอกาสคนอื่นไหมคะ?#ธรรมศาสตร์ช้างเผือก,2023-02-18 15:17:50,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-02-18 15:17:50,2025,2,18
